temperature,title,0
19.0,EMS: HEAD INJURY,302
19.0,EMS: HEAT EXHAUSTION,1
19.0,EMS: HEMORRHAGING,142
19.0,EMS: INDUSTRIAL ACCIDENT,1
19.0,EMS: LACERATIONS,51
19.0,EMS: MATERNITY,16
19.0,EMS: MEDICAL ALERT ALARM,163
19.0,EMS: NAUSEA/VOMITING,133
19.0,EMS: OVERDOSE,125
19.0,EMS: POISONING,4
19.0,EMS: RESCUE - GENERAL,8
19.0,EMS: RESCUE - TECHNICAL,1
19.0,EMS: RESCUE - WATER,1
19.0,EMS: RESPIRATORY EMERGENCY,493
19.0,EMS: S/B AT HELICOPTER LANDING,1
19.0,EMS: SEIZURES,143
19.0,EMS: SHOOTING,5
19.0,EMS: STABBING,3
19.0,EMS: SUBJECT IN PAIN,290
19.0,EMS: SYNCOPAL EPISODE,162
19.0,EMS: UNCONSCIOUS SUBJECT,134
19.0,EMS: UNKNOWN MEDICAL EMERGENCY,149
19.0,EMS: UNRESPONSIVE SUBJECT,30
19.0,EMS: VEHICLE ACCIDENT,247
19.0,EMS: VEHICLE FIRE,3
19.0,Fire: APPLIANCE FIRE,8
19.0,Fire: BUILDING FIRE,61
19.0,Fire: BURN VICTIM,2
19.0,Fire: CARBON MONOXIDE DETECTOR,46
19.0,Fire: CARDIAC ARREST,19
19.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,1
19.0,Fire: ELECTRICAL FIRE OUTSIDE,67
19.0,Fire: ELEVATOR EMERGENCY,19
19.0,Fire: FIRE ALARM,584
19.0,Fire: FIRE INVESTIGATION,134
19.0,Fire: FIRE POLICE NEEDED,7
19.0,Fire: FIRE SPECIAL SERVICE,39
19.0,Fire: GAS-ODOR/LEAK,98
19.0,Fire: PUMP DETAIL,2
19.0,Fire: RESCUE - ELEVATOR,10
19.0,Fire: RESCUE - GENERAL,8
19.0,Fire: RESCUE - TECHNICAL,1
19.0,Fire: RESCUE - WATER,1
19.0,Fire: S/B AT HELICOPTER LANDING,10
19.0,Fire: TRASH/DUMPSTER FIRE,30
19.0,Fire: UNCONSCIOUS SUBJECT,1
19.0,Fire: UNKNOWN TYPE FIRE,32
19.0,Fire: VEHICLE ACCIDENT,119
19.0,Fire: VEHICLE FIRE,38
19.0,Fire: VEHICLE LEAKING FUEL,6
19.0,Fire: WOODS/FIELD FIRE,45
19.0,Traffic: DISABLED VEHICLE -,467
19.0,Traffic: HAZARDOUS ROAD CONDITIONS -,59
19.0,Traffic: ROAD OBSTRUCTION -,251
19.0,Traffic: VEHICLE ACCIDENT -,1804
19.0,Traffic: VEHICLE FIRE -,40
19.0,Traffic: VEHICLE LEAKING FUEL -,3
20.0,EMS: ABDOMINAL PAINS,293
20.0,EMS: ALLERGIC REACTION,94
20.0,EMS: ALTERED MENTAL STATUS,293
20.0,EMS: ANIMAL BITE,17
20.0,EMS: APPLIANCE FIRE,4
20.0,EMS: ASSAULT VICTIM,139
20.0,EMS: BACK PAINS/INJURY,150
20.0,EMS: BUILDING FIRE,34
20.0,EMS: BURN VICTIM,9
20.0,EMS: CARBON MONOXIDE DETECTOR,8
20.0,EMS: CARDIAC ARREST,147
20.0,EMS: CARDIAC EMERGENCY,971
20.0,EMS: CHOKING,30
20.0,EMS: CVA/STROKE,240
20.0,EMS: DEHYDRATION,36
20.0,EMS: DIABETIC EMERGENCY,173
20.0,EMS: DIZZINESS,171
20.0,EMS: ELECTROCUTION,1
20.0,EMS: ELEVATOR EMERGENCY,1
20.0,EMS: EMS SPECIAL SERVICE,52
20.0,EMS: EYE INJURY,6
20.0,EMS: FALL VICTIM,1031
20.0,EMS: FEVER,98
20.0,EMS: FIRE ALARM,3
20.0,EMS: FIRE INVESTIGATION,2
20.0,EMS: FIRE SPECIAL SERVICE,5
20.0,EMS: FRACTURE,113
20.0,EMS: GAS-ODOR/LEAK,3
20.0,EMS: GENERAL WEAKNESS,352
20.0,EMS: HAZARDOUS MATERIALS INCIDENT,2
20.0,EMS: HEAD INJURY,552
20.0,EMS: HEMORRHAGING,222
20.0,EMS: INDUSTRIAL ACCIDENT,2
20.0,EMS: LACERATIONS,89
20.0,EMS: MATERNITY,34
20.0,EMS: MEDICAL ALERT ALARM,312
20.0,EMS: NAUSEA/VOMITING,214
20.0,EMS: OVERDOSE,268
20.0,EMS: POISONING,6
20.0,EMS: RESCUE - GENERAL,8
20.0,EMS: RESCUE - WATER,2
20.0,EMS: RESPIRATORY EMERGENCY,1006
20.0,EMS: S/B AT HELICOPTER LANDING,5
20.0,EMS: SEIZURES,305
20.0,EMS: SHOOTING,8
20.0,EMS: STABBING,5
20.0,EMS: SUBJECT IN PAIN,598
20.0,EMS: SYNCOPAL EPISODE,326
20.0,EMS: TRANSFERRED CALL,1
20.0,EMS: UNCONSCIOUS SUBJECT,231
20.0,EMS: UNKNOWN MEDICAL EMERGENCY,335
20.0,EMS: UNKNOWN TYPE FIRE,1
20.0,EMS: UNRESPONSIVE SUBJECT,70
20.0,EMS: VEHICLE ACCIDENT,534
20.0,EMS: VEHICLE FIRE,4
20.0,Fire: APPLIANCE FIRE,35
20.0,Fire: BUILDING FIRE,106
20.0,Fire: BURN VICTIM,5
20.0,Fire: CARBON MONOXIDE DETECTOR,113
20.0,Fire: CARDIAC ARREST,44
20.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,6
20.0,Fire: ELECTRICAL FIRE OUTSIDE,127
20.0,Fire: ELEVATOR EMERGENCY,25
20.0,Fire: FIRE ALARM,1177
20.0,Fire: FIRE INVESTIGATION,291
20.0,Fire: FIRE POLICE NEEDED,25
20.0,Fire: FIRE SPECIAL SERVICE,107
20.0,Fire: GAS-ODOR/LEAK,189
20.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
20.0,Fire: RESCUE - ELEVATOR,24
20.0,Fire: RESCUE - GENERAL,12
20.0,Fire: RESCUE - TECHNICAL,2
20.0,Fire: RESCUE - WATER,2
20.0,Fire: S/B AT HELICOPTER LANDING,14
20.0,Fire: TRANSFERRED CALL,6
20.0,Fire: TRASH/DUMPSTER FIRE,36
20.0,Fire: UNKNOWN TYPE FIRE,85
20.0,Fire: VEHICLE ACCIDENT,226
20.0,Fire: VEHICLE FIRE,56
20.0,Fire: VEHICLE LEAKING FUEL,6
20.0,Fire: WOODS/FIELD FIRE,94
20.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
20.0,Traffic: DISABLED VEHICLE -,976
20.0,Traffic: HAZARDOUS ROAD CONDITIONS -,123
20.0,Traffic: ROAD OBSTRUCTION -,498
20.0,Traffic: VEHICLE ACCIDENT -,3655
20.0,Traffic: VEHICLE FIRE -,67
20.0,Traffic: VEHICLE LEAKING FUEL -,5
21.0,EMS: ABDOMINAL PAINS,290
21.0,EMS: ALLERGIC REACTION,90
21.0,EMS: ALTERED MENTAL STATUS,304
21.0,EMS: AMPUTATION,3
21.0,EMS: ANIMAL BITE,15
21.0,EMS: APPLIANCE FIRE,2
21.0,EMS: ASSAULT VICTIM,142
21.0,EMS: BACK PAINS/INJURY,171
21.0,EMS: BUILDING FIRE,28
21.0,EMS: BURN VICTIM,10
21.0,EMS: CARBON MONOXIDE DETECTOR,9
21.0,EMS: CARDIAC ARREST,181
21.0,EMS: CARDIAC EMERGENCY,998
21.0,EMS: CHOKING,28
21.0,EMS: CVA/STROKE,252
21.0,EMS: DEBRIS/FLUIDS ON HIGHWAY,1
21.0,EMS: DEHYDRATION,55
21.0,EMS: DIABETIC EMERGENCY,178
21.0,EMS: DIZZINESS,151
21.0,EMS: DROWNING,1
21.0,EMS: EMS SPECIAL SERVICE,74
21.0,EMS: EYE INJURY,11
21.0,EMS: FALL VICTIM,1093
21.0,EMS: FEVER,97
21.0,EMS: FIRE ALARM,2
21.0,EMS: FIRE INVESTIGATION,6
21.0,EMS: FIRE SPECIAL SERVICE,9
21.0,EMS: FRACTURE,138
21.0,EMS: GAS-ODOR/LEAK,4
21.0,EMS: GENERAL WEAKNESS,356
21.0,EMS: HEAD INJURY,545
21.0,EMS: HEAT EXHAUSTION,1
21.0,EMS: HEMORRHAGING,245
21.0,EMS: HIT + RUN,1
21.0,EMS: INDUSTRIAL ACCIDENT,1
21.0,EMS: LACERATIONS,102
21.0,EMS: MATERNITY,35
21.0,EMS: MEDICAL ALERT ALARM,330
21.0,EMS: NAUSEA/VOMITING,236
21.0,EMS: OVERDOSE,248
21.0,EMS: POISONING,11
21.0,EMS: RESCUE - ELEVATOR,2
21.0,EMS: RESCUE - GENERAL,12
21.0,EMS: RESCUE - TECHNICAL,3
21.0,EMS: RESCUE - WATER,4
21.0,EMS: RESPIRATORY EMERGENCY,1022
21.0,EMS: S/B AT HELICOPTER LANDING,2
21.0,EMS: SEIZURES,303
21.0,EMS: SHOOTING,8
21.0,EMS: STABBING,5
21.0,EMS: STANDBY FOR ANOTHER CO,1
21.0,EMS: SUBJECT IN PAIN,636
21.0,EMS: SYNCOPAL EPISODE,294
21.0,EMS: TRANSFERRED CALL,1
21.0,EMS: UNCONSCIOUS SUBJECT,286
21.0,EMS: UNKNOWN MEDICAL EMERGENCY,328
21.0,EMS: UNRESPONSIVE SUBJECT,76
21.0,EMS: VEHICLE ACCIDENT,536
21.0,EMS: VEHICLE FIRE,4
21.0,Fire: APPLIANCE FIRE,42
21.0,Fire: BUILDING FIRE,122
21.0,Fire: BURN VICTIM,9
21.0,Fire: CARBON MONOXIDE DETECTOR,131
21.0,Fire: CARDIAC ARREST,35
21.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,2
21.0,Fire: ELECTRICAL FIRE OUTSIDE,147
21.0,Fire: ELEVATOR EMERGENCY,28
21.0,Fire: FIRE ALARM,1205
21.0,Fire: FIRE INVESTIGATION,280
21.0,Fire: FIRE POLICE NEEDED,48
21.0,Fire: FIRE SPECIAL SERVICE,133
21.0,Fire: GAS-ODOR/LEAK,191
21.0,Fire: PUMP DETAIL,2
21.0,Fire: RESCUE - ELEVATOR,27
21.0,Fire: RESCUE - GENERAL,14
21.0,Fire: RESCUE - TECHNICAL,4
21.0,Fire: RESCUE - WATER,2
21.0,Fire: S/B AT HELICOPTER LANDING,22
21.0,Fire: STANDBY FOR ANOTHER CO,1
21.0,Fire: TRAIN CRASH,1
21.0,Fire: TRANSFERRED CALL,2
21.0,Fire: TRASH/DUMPSTER FIRE,49
21.0,Fire: UNKNOWN TYPE FIRE,68
21.0,Fire: UNRESPONSIVE SUBJECT,1
21.0,Fire: VEHICLE ACCIDENT,216
21.0,Fire: VEHICLE FIRE,64
21.0,Fire: VEHICLE LEAKING FUEL,10
21.0,Fire: WOODS/FIELD FIRE,131
21.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,5
21.0,Traffic: DISABLED VEHICLE -,1111
21.0,Traffic: HAZARDOUS ROAD CONDITIONS -,137
21.0,Traffic: ROAD OBSTRUCTION -,522
21.0,Traffic: VEHICLE ACCIDENT -,3765
21.0,Traffic: VEHICLE FIRE -,65
21.0,Traffic: VEHICLE LEAKING FUEL -,9
22.0,EMS: ABDOMINAL PAINS,326
22.0,EMS: ALLERGIC REACTION,103
22.0,EMS: ALTERED MENTAL STATUS,306
22.0,EMS: AMPUTATION,4
22.0,EMS: ANIMAL BITE,12
22.0,EMS: APPLIANCE FIRE,2
22.0,EMS: ASSAULT VICTIM,163
22.0,EMS: BACK PAINS/INJURY,162
22.0,EMS: BUILDING FIRE,39
22.0,EMS: BURN VICTIM,9
22.0,EMS: CARBON MONOXIDE DETECTOR,13
22.0,EMS: CARDIAC ARREST,206
22.0,EMS: CARDIAC EMERGENCY,1144
22.0,EMS: CHOKING,32
22.0,EMS: CVA/STROKE,268
22.0,EMS: DEHYDRATION,45
22.0,EMS: DIABETIC EMERGENCY,180
22.0,EMS: DIZZINESS,165
22.0,EMS: DROWNING,1
22.0,EMS: ELECTRICAL FIRE OUTSIDE,4
22.0,EMS: ELECTROCUTION,3
22.0,EMS: EMS SPECIAL SERVICE,63
22.0,EMS: EYE INJURY,14
22.0,EMS: FALL VICTIM,1162
22.0,EMS: FEVER,124
22.0,EMS: FIRE ALARM,8
22.0,EMS: FIRE INVESTIGATION,7
22.0,EMS: FIRE SPECIAL SERVICE,12
22.0,EMS: FRACTURE,147
22.0,EMS: GAS-ODOR/LEAK,19
22.0,EMS: GENERAL WEAKNESS,368
22.0,EMS: HEAD INJURY,677
22.0,EMS: HEAT EXHAUSTION,2
22.0,EMS: HEMORRHAGING,275
22.0,EMS: INDUSTRIAL ACCIDENT,1
22.0,EMS: LACERATIONS,107
22.0,EMS: MATERNITY,36
22.0,EMS: MEDICAL ALERT ALARM,368
22.0,EMS: NAUSEA/VOMITING,270
22.0,EMS: OVERDOSE,298
22.0,EMS: PLANE CRASH,1
22.0,EMS: POISONING,2
22.0,EMS: RESCUE - ELEVATOR,1
22.0,EMS: RESCUE - GENERAL,10
22.0,EMS: RESCUE - WATER,9
22.0,EMS: RESPIRATORY EMERGENCY,1200
22.0,EMS: S/B AT HELICOPTER LANDING,4
22.0,EMS: SEIZURES,365
22.0,EMS: SHOOTING,11
22.0,EMS: STABBING,9
22.0,EMS: SUBJECT IN PAIN,705
22.0,EMS: SYNCOPAL EPISODE,337
22.0,EMS: TRANSFERRED CALL,1
22.0,EMS: UNCONSCIOUS SUBJECT,291
22.0,EMS: UNKNOWN MEDICAL EMERGENCY,350
22.0,EMS: UNRESPONSIVE SUBJECT,106
22.0,EMS: VEHICLE ACCIDENT,606
22.0,EMS: VEHICLE FIRE,5
22.0,EMS: WOODS/FIELD FIRE,2
22.0,Fire: APPLIANCE FIRE,41
22.0,Fire: BUILDING FIRE,141
22.0,Fire: BURN VICTIM,8
22.0,Fire: CARBON MONOXIDE DETECTOR,141
22.0,Fire: CARDIAC ARREST,49
22.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,6
22.0,Fire: ELECTRICAL FIRE OUTSIDE,148
22.0,Fire: ELEVATOR EMERGENCY,18
22.0,Fire: FALL VICTIM,1
22.0,Fire: FIRE ALARM,1349
22.0,Fire: FIRE INVESTIGATION,353
22.0,Fire: FIRE POLICE NEEDED,32
22.0,Fire: FIRE SPECIAL SERVICE,156
22.0,Fire: GAS-ODOR/LEAK,203
22.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
22.0,Fire: PLANE CRASH,1
22.0,Fire: PUMP DETAIL,8
22.0,Fire: RESCUE - ELEVATOR,18
22.0,Fire: RESCUE - GENERAL,16
22.0,Fire: RESCUE - TECHNICAL,2
22.0,Fire: RESCUE - WATER,10
22.0,Fire: S/B AT HELICOPTER LANDING,22
22.0,Fire: STANDBY FOR ANOTHER CO,1
22.0,Fire: TRAIN CRASH,1
22.0,Fire: TRANSFERRED CALL,3
22.0,Fire: TRASH/DUMPSTER FIRE,37
22.0,Fire: UNKNOWN TYPE FIRE,82
22.0,Fire: VEHICLE ACCIDENT,248
22.0,Fire: VEHICLE FIRE,73
22.0,Fire: VEHICLE LEAKING FUEL,9
22.0,Fire: WOODS/FIELD FIRE,90
22.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,5
22.0,Traffic: DISABLED VEHICLE -,1146
22.0,Traffic: HAZARDOUS ROAD CONDITIONS -,154
22.0,Traffic: ROAD OBSTRUCTION -,577
22.0,Traffic: VEHICLE ACCIDENT -,4153
22.0,Traffic: VEHICLE FIRE -,79
22.0,Traffic: VEHICLE LEAKING FUEL -,7
23.0,EMS: ABDOMINAL PAINS,328
23.0,EMS: ALLERGIC REACTION,121
23.0,EMS: ALTERED MENTAL STATUS,385
23.0,EMS: AMPUTATION,3
23.0,EMS: ANIMAL BITE,16
23.0,EMS: ASSAULT VICTIM,215
23.0,EMS: BACK PAINS/INJURY,184
23.0,EMS: BUILDING FIRE,52
23.0,EMS: BURN VICTIM,9
23.0,EMS: CARBON MONOXIDE DETECTOR,15
23.0,EMS: CARDIAC ARREST,206
23.0,EMS: CARDIAC EMERGENCY,1232
23.0,EMS: CHOKING,40
23.0,EMS: CVA/STROKE,279
23.0,EMS: DEHYDRATION,51
23.0,EMS: DIABETIC EMERGENCY,254
23.0,EMS: DIZZINESS,221
23.0,EMS: DROWNING,2
23.0,EMS: ELECTRICAL FIRE OUTSIDE,2
23.0,EMS: ELEVATOR EMERGENCY,3
23.0,EMS: EMS SPECIAL SERVICE,62
23.0,EMS: EYE INJURY,16
23.0,EMS: FALL VICTIM,1335
23.0,EMS: FEVER,128
23.0,EMS: FIRE ALARM,8
23.0,EMS: FIRE INVESTIGATION,2
23.0,EMS: FIRE SPECIAL SERVICE,10
23.0,EMS: FRACTURE,165
23.0,EMS: GAS-ODOR/LEAK,15
23.0,EMS: GENERAL WEAKNESS,377
23.0,EMS: HAZARDOUS MATERIALS INCIDENT,4
23.0,EMS: HEAD INJURY,675
23.0,EMS: HEAT EXHAUSTION,2
23.0,EMS: HEMORRHAGING,297
23.0,EMS: LACERATIONS,110
23.0,EMS: MATERNITY,28
23.0,EMS: MEDICAL ALERT ALARM,423
23.0,EMS: NAUSEA/VOMITING,274
23.0,EMS: OVERDOSE,369
23.0,EMS: PLANE CRASH,1
23.0,EMS: POISONING,7
23.0,EMS: RESCUE - ELEVATOR,2
23.0,EMS: RESCUE - GENERAL,12
23.0,EMS: RESCUE - TECHNICAL,1
23.0,EMS: RESCUE - WATER,17
23.0,EMS: RESPIRATORY EMERGENCY,1228
23.0,EMS: S/B AT HELICOPTER LANDING,1
23.0,EMS: SEIZURES,394
23.0,EMS: SHOOTING,16
23.0,EMS: STABBING,7
23.0,EMS: SUBJECT IN PAIN,753
23.0,EMS: SUICIDE THREAT,1
23.0,EMS: SYNCOPAL EPISODE,351
23.0,EMS: TRANSFERRED CALL,3
23.0,EMS: UNCONSCIOUS SUBJECT,302
23.0,EMS: UNKNOWN MEDICAL EMERGENCY,407
23.0,EMS: UNKNOWN TYPE FIRE,3
23.0,EMS: UNRESPONSIVE SUBJECT,84
23.0,EMS: VEHICLE ACCIDENT,656
23.0,EMS: VEHICLE FIRE,8
23.0,EMS: WOODS/FIELD FIRE,1
23.0,Fire: APPLIANCE FIRE,36
23.0,Fire: BUILDING FIRE,170
23.0,Fire: BURN VICTIM,6
23.0,Fire: CARBON MONOXIDE DETECTOR,166
23.0,Fire: CARDIAC ARREST,66
23.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,13
23.0,Fire: ELECTRICAL FIRE OUTSIDE,173
23.0,Fire: ELEVATOR EMERGENCY,38
23.0,Fire: FALL VICTIM,1
23.0,Fire: FIRE ALARM,1572
23.0,Fire: FIRE INVESTIGATION,408
23.0,Fire: FIRE POLICE NEEDED,45
23.0,Fire: FIRE SPECIAL SERVICE,150
23.0,Fire: GAS-ODOR/LEAK,246
23.0,Fire: HAZARDOUS MATERIALS INCIDENT,3
23.0,Fire: NAUSEA/VOMITING,1
23.0,Fire: OVERDOSE,2
23.0,Fire: PLANE CRASH,1
23.0,Fire: PUMP DETAIL,37
23.0,Fire: RESCUE - ELEVATOR,21
23.0,Fire: RESCUE - GENERAL,13
23.0,Fire: RESCUE - TECHNICAL,2
23.0,Fire: RESCUE - WATER,39
23.0,Fire: S/B AT HELICOPTER LANDING,23
23.0,Fire: TRANSFERRED CALL,1
23.0,Fire: TRASH/DUMPSTER FIRE,35
23.0,Fire: UNKNOWN TYPE FIRE,101
23.0,Fire: VEHICLE ACCIDENT,276
23.0,Fire: VEHICLE FIRE,79
23.0,Fire: VEHICLE LEAKING FUEL,16
23.0,Fire: WOODS/FIELD FIRE,78
23.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,9
23.0,Traffic: DISABLED VEHICLE -,1366
23.0,Traffic: HAZARDOUS ROAD CONDITIONS -,229
23.0,Traffic: ROAD OBSTRUCTION -,683
23.0,Traffic: VEHICLE ACCIDENT -,4647
23.0,Traffic: VEHICLE FIRE -,97
23.0,Traffic: VEHICLE LEAKING FUEL -,11
24.0,EMS: ABDOMINAL PAINS,202
24.0,EMS: ALLERGIC REACTION,65
24.0,EMS: ALTERED MENTAL STATUS,192
24.0,EMS: AMPUTATION,2
24.0,EMS: ANIMAL BITE,23
24.0,EMS: ASSAULT VICTIM,116
24.0,EMS: BACK PAINS/INJURY,98
24.0,EMS: BUILDING FIRE,27
24.0,EMS: BURN VICTIM,6
24.0,EMS: CARBON MONOXIDE DETECTOR,11
24.0,EMS: CARDIAC ARREST,140
24.0,EMS: CARDIAC EMERGENCY,734
24.0,EMS: CHOKING,19
24.0,EMS: CVA/STROKE,142
24.0,EMS: DEHYDRATION,36
24.0,EMS: DIABETIC EMERGENCY,130
24.0,EMS: DIZZINESS,118
24.0,EMS: ELECTROCUTION,2
24.0,EMS: ELEVATOR EMERGENCY,1
24.0,EMS: EMS SPECIAL SERVICE,28
24.0,EMS: EYE INJURY,7
24.0,EMS: FALL VICTIM,755
24.0,EMS: FEVER,60
24.0,EMS: FIRE ALARM,5
24.0,EMS: FIRE INVESTIGATION,2
24.0,EMS: FIRE SPECIAL SERVICE,3
24.0,EMS: FRACTURE,78
24.0,EMS: GAS-ODOR/LEAK,3
24.0,EMS: GENERAL WEAKNESS,219
24.0,EMS: HEAD INJURY,410
24.0,EMS: HEAT EXHAUSTION,6
24.0,EMS: HEMORRHAGING,190
24.0,EMS: LACERATIONS,70
24.0,EMS: MATERNITY,20
24.0,EMS: MEDICAL ALERT ALARM,201
24.0,EMS: NAUSEA/VOMITING,161
24.0,EMS: OVERDOSE,236
24.0,EMS: POISONING,6
24.0,EMS: RESCUE - GENERAL,7
24.0,EMS: RESCUE - TECHNICAL,1
24.0,EMS: RESCUE - WATER,8
24.0,EMS: RESPIRATORY EMERGENCY,739
24.0,EMS: S/B AT HELICOPTER LANDING,2
24.0,EMS: SEIZURES,242
24.0,EMS: SHOOTING,7
24.0,EMS: STABBING,8
24.0,EMS: SUBJECT IN PAIN,456
24.0,EMS: SYNCOPAL EPISODE,203
24.0,EMS: UNCONSCIOUS SUBJECT,155
24.0,EMS: UNKNOWN MEDICAL EMERGENCY,236
24.0,EMS: UNRESPONSIVE SUBJECT,60
24.0,EMS: VEHICLE ACCIDENT,358
24.0,EMS: VEHICLE FIRE,3
24.0,EMS: WOODS/FIELD FIRE,1
24.0,Fire: APPLIANCE FIRE,19
24.0,Fire: BUILDING FIRE,94
24.0,Fire: BURN VICTIM,7
24.0,Fire: CARBON MONOXIDE DETECTOR,87
24.0,Fire: CARDIAC ARREST,36
24.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,4
24.0,Fire: ELECTRICAL FIRE OUTSIDE,113
24.0,Fire: ELEVATOR EMERGENCY,16
24.0,Fire: FIRE ALARM,882
24.0,Fire: FIRE INVESTIGATION,215
24.0,Fire: FIRE POLICE NEEDED,20
24.0,Fire: FIRE SPECIAL SERVICE,82
24.0,Fire: GAS-ODOR/LEAK,129
24.0,Fire: HAZARDOUS MATERIALS INCIDENT,1
24.0,Fire: POISONING,1
24.0,Fire: PUMP DETAIL,3
24.0,Fire: RESCUE - ELEVATOR,15
24.0,Fire: RESCUE - GENERAL,9
24.0,Fire: RESCUE - TECHNICAL,1
24.0,Fire: RESCUE - WATER,6
24.0,Fire: S/B AT HELICOPTER LANDING,14
24.0,Fire: STANDBY FOR ANOTHER CO,1
24.0,Fire: TRANSFERRED CALL,1
24.0,Fire: TRASH/DUMPSTER FIRE,30
24.0,Fire: UNKNOWN TYPE FIRE,47
24.0,Fire: VEHICLE ACCIDENT,133
24.0,Fire: VEHICLE FIRE,50
24.0,Fire: VEHICLE LEAKING FUEL,9
24.0,Fire: WOODS/FIELD FIRE,59
24.0,Traffic: DEBRIS/FLUIDS ON HIGHWAY -,4
24.0,Traffic: DISABLED VEHICLE -,838
24.0,Traffic: HAZARDOUS ROAD CONDITIONS -,126
24.0,Traffic: ROAD OBSTRUCTION -,397
24.0,Traffic: VEHICLE ACCIDENT -,2703
24.0,Traffic: VEHICLE FIRE -,58
24.0,Traffic: VEHICLE LEAKING FUEL -,8
25.0,EMS: ABDOMINAL PAINS,336
25.0,EMS: ALLERGIC REACTION,119
25.0,EMS: ALTERED MENTAL STATUS,358
25.0,EMS: AMPUTATION,4
25.0,EMS: ANIMAL BITE,28
25.0,EMS: APPLIANCE FIRE,1
25.0,EMS: ASSAULT VICTIM,200
25.0,EMS: BACK PAINS/INJURY,176
25.0,EMS: BUILDING FIRE,40
25.0,EMS: BURN VICTIM,16
25.0,EMS: CARBON MONOXIDE DETECTOR,15
25.0,EMS: CARDIAC ARREST,202
25.0,EMS: CARDIAC EMERGENCY,1146
25.0,EMS: CHOKING,38
25.0,EMS: CVA/STROKE,331
25.0,EMS: DEBRIS/FLUIDS ON HIGHWAY,1
25.0,EMS: DEHYDRATION,61
25.0,EMS: DIABETIC EMERGENCY,201
25.0,EMS: DIZZINESS,151
25.0,EMS: ELECTRICAL FIRE OUTSIDE,2
25.0,EMS: ELECTROCUTION,2
25.0,EMS: ELEVATOR EMERGENCY,1
25.0,EMS: EMS SPECIAL SERVICE,85
25.0,EMS: EYE INJURY,12
25.0,EMS: FALL VICTIM,1309
25.0,EMS: FEVER,101
25.0,EMS: FIRE ALARM,1
25.0,EMS: FIRE INVESTIGATION,2
25.0,EMS: FIRE SPECIAL SERVICE,7
25.0,EMS: FRACTURE,162
25.0,EMS: GAS-ODOR/LEAK,12
25.0,EMS: GENERAL WEAKNESS,477
25.0,EMS: HAZARDOUS MATERIALS INCIDENT,1
25.0,EMS: HEAD INJURY,714
25.0,EMS: HEAT EXHAUSTION,9
25.0,EMS: HEMORRHAGING,308
25.0,EMS: INDUSTRIAL ACCIDENT,1
25.0,EMS: LACERATIONS,108
25.0,EMS: MATERNITY,41
25.0,EMS: MEDICAL ALERT ALARM,349
25.0,EMS: NAUSEA/VOMITING,274
25.0,EMS: OVERDOSE,356
25.0,EMS: POISONING,7
25.0,EMS: RESCUE - ELEVATOR,1
25.0,EMS: RESCUE - GENERAL,11
25.0,EMS: RESCUE - WATER,9
25.0,EMS: RESPIRATORY EMERGENCY,1145
25.0,EMS: S/B AT HELICOPTER LANDING,3
25.0,EMS: SEIZURES,384
25.0,EMS: SHOOTING,8
25.0,EMS: STABBING,5
25.0,EMS: SUBJECT IN PAIN,755
25.0,EMS: SYNCOPAL EPISODE,360
25.0,EMS: TRANSFERRED CALL,1
25.0,EMS: UNCONSCIOUS SUBJECT,329
25.0,EMS: UNKNOWN MEDICAL EMERGENCY,395
25.0,EMS: UNRESPONSIVE SUBJECT,85
25.0,EMS: VEHICLE ACCIDENT,665
25.0,EMS: VEHICLE FIRE,4
25.0,Fire: APPLIANCE FIRE,44
25.0,Fire: BUILDING FIRE,169
25.0,Fire: BURN VICTIM,11
25.0,Fire: CARBON MONOXIDE DETECTOR,148
25.0,Fire: CARDIAC ARREST,57
25.0,Fire: DEBRIS/FLUIDS ON HIGHWAY,13
25.0,Fire: DIABETIC EMERGENCY,1
25.0,Fire: ELECTRICAL FIRE OUTSIDE,203
25.0,Fire: ELEVATOR EMERGENCY,36
25.0,Fire: FALL VICTIM,1
25.0,Fire: FIRE ALARM,1606
25.0,Fire: FIRE INVESTIGATION,367
25.0,Fire: FIRE POLICE NEEDED,41
25.0,Fire: FIRE SPECIAL SERVICE,149
25.0,Fire: GAS-ODOR/LEAK,224
25.0,Fire: HAZARDOUS MATERIALS INCIDENT,2
25.0,Fire: HAZARDOUS ROAD CONDITIONS,1
25.0,Fire: PUMP DETAIL,6
25.0,Fire: RESCUE - ELEVATOR,21
25.0,Fire: RESCUE - GENERAL,11
25.0,Fire: RESCUE - WATER,10
25.0,Fire: S/B AT HELICOPTER LANDING,33
25.0,Fire: STANDBY FOR ANOTHER CO,1
25.0,Fire: TRANSFERRED CALL,4
25.0,Fire: TRASH/DUMPSTER FIRE,65
